merchant_id,session_date,sessions,conversions
M00865,2024-05-12,335,3
M00865,2024-05-19,159,5
M00865,2024-05-26,233,5
M00865,2024-06-02,171,4
M00865,2024-06-09,134,5
M00865,2024-06-16,181,3
M00865,2024-06-23,299,8
M00865,2024-06-30,334,6
M00865,2024-07-07,88,2
M00865,2024-07-14,418,8
M00865,2024-07-21,399,4
M00865,2024-07-28,288,6
M00865,2024-08-04,326,4
M00865,2024-08-11,369,14
M00865,2024-08-18,371,15
M00865,2024-08-25,92,3
M00865,2024-09-01,34,0
M00865,2024-09-08,471,5
M00865,2024-09-15,389,17
M00865,2024-09-22,380,10
M00865,2024-09-29,416,5
M00865,2024-10-06,408,16
M00865,2024-10-13,318,12
M00865,2024-10-20,291,7
M00865,2024-10-27,49,1
M00865,2024-11-03,445,20
M00865,2024-11-10,135,2
M00865,2024-11-17,92,3
M00865,2024-11-24,199,8
M00865,2024-12-01,432,15
M00865,2024-12-08,174,3
M00865,2024-12-15,286,8
M00865,2024-12-22,350,8
M00865,2024-12-29,245,3
M00866,2024-11-22,41,0
M00866,2024-11-29,349,13
M00866,2024-12-06,38,1
M00866,2024-12-13,417,13
M00866,2024-12-20,301,5
M00866,2024-12-27,58,2
M00866,2025-01-03,476,12
M00866,2025-01-10,183,3
M00866,2025-01-17,150,2
M00866,2025-01-24,184,5
M00866,2025-01-31,444,8
M00866,2025-02-07,463,13
M00866,2025-02-14,483,21
M00866,2025-02-21,352,10
M00866,2025-02-28,252,11
M00866,2025-03-07,30,0
M00866,2025-03-14,385,8
M00866,2025-03-21,362,15
M00866,2025-03-28,258,7
M00866,2025-04-04,437,4
M00866,2025-04-11,33,1
M00866,2025-04-18,198,7
M00866,2025-04-25,302,9
M00866,2025-05-02,127,4
M00866,2025-05-09,247,4
M00866,2025-05-16,312,5
M00866,2025-05-23,244,7
M00866,2025-05-30,247,11
M00866,2025-06-06,185,5
M00866,2025-06-13,56,1
M00866,2025-06-20,236,10
M00866,2025-06-27,88,3
M00866,2025-07-04,416,6
M00866,2025-07-11,137,2
M00866,2025-07-18,408,6
M00866,2025-07-25,100,2
M00866,2025-08-01,440,18
M00866,2025-08-08,395,18
M00866,2025-08-15,74,1
M00866,2025-08-22,330,6
M00866,2025-08-29,104,4
M00866,2025-09-05,381,5
M00866,2025-09-12,240,9
M00866,2025-09-19,462,13
M00866,2025-09-26,252,4
M00866,2025-10-03,254,5
M00866,2025-10-10,217,6
M00867,2024-12-19,419,17
M00867,2024-12-26,94,1
M00868,2023-10-30,478,15
M00868,2023-11-06,295,4
M00868,2023-11-13,97,3
M00868,2023-11-20,473,5
M00868,2023-11-27,128,2
M00868,2023-12-04,163,7
M00868,2023-12-11,380,18
M00868,2023-12-18,333,5
M00868,2023-12-25,107,4
M00868,2024-01-01,328,8
M00868,2024-01-08,324,12
M00868,2024-01-15,430,9
M00868,2024-01-22,320,5
M00868,2024-01-29,229,5
M00868,2024-02-05,464,10
M00868,2024-02-12,33,1
M00868,2024-02-19,346,7
M00868,2024-02-26,305,7
M00868,2024-03-04,320,6
M00868,2024-03-11,436,17
M00868,2024-03-18,333,13
M00868,2024-03-25,195,5
M00868,2024-04-01,472,8
M00868,2024-04-08,99,1
M00868,2024-04-15,477,18
M00868,2024-04-22,177,4
M00868,2024-04-29,281,10
M00868,2024-05-06,358,11
M00868,2024-05-13,200,6
M00868,2024-05-20,229,2
M00868,2024-05-27,255,9
M00868,2024-06-03,52,0
M00868,2024-06-10,98,2
M00868,2024-06-17,309,7
M00868,2024-06-24,185,4
M00868,2024-07-01,244,8
M00868,2024-07-08,213,3
M00868,2024-07-15,411,18
M00868,2024-07-22,83,2
M00868,2024-07-29,285,7
M00868,2024-08-05,260,9
M00868,2024-08-12,219,2
M00868,2024-08-19,424,11
M00868,2024-08-26,210,9
M00868,2024-09-02,26,0
M00868,2024-09-09,133,6
M00868,2024-09-16,400,15
M00868,2024-09-23,344,13
M00868,2024-09-30,434,14
M00868,2024-10-07,52,1
M00868,2024-10-14,450,4
M00868,2024-10-21,25,1
M00868,2024-10-28,163,7
M00868,2024-11-04,115,3
M00868,2024-11-11,351,15
M00868,2024-11-18,110,2
M00868,2024-11-25,424,16
M00868,2024-12-02,436,15
M00868,2024-12-09,408,17
M00868,2024-12-16,497,21
M00868,2024-12-23,188,7
M00868,2024-12-30,94,3
M00869,2024-09-30,263,8
M00869,2024-10-07,278,10
M00869,2024-10-14,244,7
M00869,2024-10-21,116,3
M00869,2024-10-28,366,13
M00869,2024-11-04,413,19
M00869,2024-11-11,112,3
M00869,2024-11-18,494,14
M00869,2024-11-25,273,7
M00869,2024-12-02,374,13
M00869,2024-12-09,116,3
M00869,2024-12-16,425,5
M00869,2024-12-23,225,9
M00869,2024-12-30,248,5
M00869,2025-01-06,474,16
M00869,2025-01-13,177,2
M00869,2025-01-20,105,3
M00869,2025-01-27,301,4
M00869,2025-02-03,368,10
M00869,2025-02-10,196,5
M00869,2025-02-17,410,4
M00869,2025-02-24,61,1
M00869,2025-03-03,422,12
M00869,2025-03-10,265,12
M00870,2023-02-25,102,1
M00870,2023-03-04,102,2
M00870,2023-03-11,483,15
M00870,2023-03-18,73,1
M00870,2023-03-25,38,1
M00870,2023-04-01,355,11
M00870,2023-04-08,377,17
M00870,2023-04-15,51,2
M00870,2023-04-22,137,1
M00870,2023-04-29,234,9
M00870,2023-05-06,145,4
M00870,2023-05-13,276,11
M00870,2023-05-20,267,2
M00870,2023-05-27,251,5
M00870,2023-06-03,340,10
M00870,2023-06-10,141,5
M00870,2023-06-17,338,15
M00870,2023-06-24,248,4
M00871,2024-12-26,151,5
M00872,2024-06-09,292,12
M00872,2024-06-16,418,17
M00872,2024-06-23,102,4
M00872,2024-06-30,100,2
M00872,2024-07-07,367,3
M00872,2024-07-14,327,9
M00872,2024-07-21,204,7
M00872,2024-07-28,322,13
M00872,2024-08-04,74,3
M00872,2024-08-11,474,21
M00872,2024-08-18,150,3
M00872,2024-08-25,258,4
M00872,2024-09-01,270,5
M00872,2024-09-08,284,3
M00872,2024-09-15,242,5
M00872,2024-09-22,159,4
M00872,2024-09-29,211,9
M00872,2024-10-06,311,7
M00872,2024-10-13,75,1
M00873,2024-04-18,468,10
M00873,2024-04-25,479,5
M00873,2024-05-02,382,13
M00873,2024-05-09,233,4
M00873,2024-05-16,409,6
M00873,2024-05-23,113,4
M00873,2024-05-30,134,1
M00873,2024-06-06,150,6
M00873,2024-06-13,21,0
M00873,2024-06-20,489,16
M00873,2024-06-27,58,0
M00873,2024-07-04,423,11
M00873,2024-07-11,206,10
M00873,2024-07-18,26,1
M00873,2024-07-25,160,1
M00873,2024-08-01,243,3
M00873,2024-08-08,330,8
M00873,2024-08-15,201,3
M00873,2024-08-22,192,3
M00873,2024-08-29,396,15
M00873,2024-09-05,312,14
M00873,2024-09-12,430,6
M00873,2024-09-19,330,10
M00873,2024-09-26,271,7
M00873,2024-10-03,469,19
M00873,2024-10-10,322,5
M00873,2024-10-17,149,4
M00873,2024-10-24,66,2
M00873,2024-10-31,93,3
M00873,2024-11-07,186,2
M00873,2024-11-14,432,17
M00873,2024-11-21,84,1
M00873,2024-11-28,488,13
M00873,2024-12-05,138,2
M00873,2024-12-12,126,2
M00873,2024-12-19,274,2
M00873,2024-12-26,276,3
M00874,2023-01-28,366,5
M00874,2023-02-04,374,5
M00874,2023-02-11,456,10
M00874,2023-02-18,38,1
M00874,2023-02-25,79,1
M00874,2023-03-04,328,8
M00874,2023-03-11,164,3
M00874,2023-03-18,418,5
M00874,2023-03-25,289,10
M00874,2023-04-01,155,2
M00874,2023-04-08,259,11
M00874,2023-04-15,47,0
M00874,2023-04-22,469,10
M00874,2023-04-29,109,2
M00874,2023-05-06,248,6
M00874,2023-05-13,396,10
M00874,2023-05-20,209,9
M00874,2023-05-27,42,1
M00874,2023-06-03,428,11
M00874,2023-06-10,65,2
M00874,2023-06-17,49,1
M00874,2023-06-24,131,1
M00874,2023-07-01,309,5
M00874,2023-07-08,488,11
M00874,2023-07-15,423,13
M00874,2023-07-22,386,9
M00874,2023-07-29,143,3
M00874,2023-08-05,176,8
M00874,2023-08-12,89,1
M00875,2023-03-19,296,10
M00875,2023-03-26,119,3
M00875,2023-04-02,38,1
M00875,2023-04-09,381,12
M00875,2023-04-16,97,2
M00875,2023-04-23,22,0
M00875,2023-04-30,372,5
M00875,2023-05-07,350,8
M00875,2023-05-14,36,0
M00875,2023-05-21,58,1
M00875,2023-05-28,335,12
M00875,2023-06-04,484,13
M00875,2023-06-11,487,9
M00875,2023-06-18,169,1
M00875,2023-06-25,444,14
M00875,2023-07-02,41,1
M00875,2023-07-09,244,4
M00875,2023-07-16,141,7
M00875,2023-07-23,185,2
M00875,2023-07-30,397,17
M00875,2023-08-06,439,16
M00875,2023-08-13,104,1
M00875,2023-08-20,40,0
M00875,2023-08-27,422,6
M00875,2023-09-03,88,4
M00875,2023-09-10,183,7
M00875,2023-09-17,169,5
M00875,2023-09-24,81,2
M00875,2023-10-01,399,4
M00875,2023-10-08,391,17
M00875,2023-10-15,79,1
M00875,2023-10-22,129,3
M00875,2023-10-29,346,4
M00875,2023-11-05,383,5
M00875,2023-11-12,38,1
M00875,2023-11-19,212,8
M00875,2023-11-26,233,8
M00875,2023-12-03,366,15
M00875,2023-12-10,63,1
M00875,2023-12-17,243,7
M00875,2023-12-24,402,14
M00875,2023-12-31,482,13
M00875,2024-01-07,365,17
M00875,2024-01-14,193,3
M00875,2024-01-21,184,7
M00875,2024-01-28,243,11
M00875,2024-02-04,163,2
M00875,2024-02-11,173,7
M00875,2024-02-18,354,13
M00875,2024-02-25,135,6
M00875,2024-03-03,90,2
M00875,2024-03-10,386,15
M00875,2024-03-17,95,1
M00875,2024-03-24,197,8
M00875,2024-03-31,170,7
M00875,2024-04-07,148,3
M00875,2024-04-14,38,1
M00875,2024-04-21,404,6
M00875,2024-04-28,189,3
M00875,2024-05-05,428,16
M00875,2024-05-12,430,20
M00875,2024-05-19,171,6
M00875,2024-05-26,279,6
M00875,2024-06-02,85,2
M00875,2024-06-09,344,8
M00875,2024-06-16,192,8
M00875,2024-06-23,126,3
M00875,2024-06-30,80,1
M00875,2024-07-07,107,3
M00875,2024-07-14,329,6
M00875,2024-07-21,102,2
M00875,2024-07-28,217,2
M00875,2024-08-04,90,1
M00875,2024-08-11,141,1
M00875,2024-08-18,94,4
M00875,2024-08-25,352,17
M00875,2024-09-01,375,9
M00875,2024-09-08,436,8
M00875,2024-09-15,339,11
M00875,2024-09-22,137,3
M00875,2024-09-29,412,7
M00875,2024-10-06,128,4
M00875,2024-10-13,453,8
M00875,2024-10-20,387,11
M00875,2024-10-27,132,4
M00875,2024-11-03,85,2
M00875,2024-11-10,433,20
M00875,2024-11-17,411,18
M00875,2024-11-24,187,2
M00875,2024-12-01,495,18
M00875,2024-12-08,34,1
M00875,2024-12-15,164,6
M00875,2024-12-22,279,4
M00875,2024-12-29,105,4
M00876,2023-08-04,406,10
M00876,2023-08-11,411,19
M00876,2023-08-18,103,2
M00876,2023-08-25,229,10
M00876,2023-09-01,245,2
M00876,2023-09-08,432,20
M00876,2023-09-15,464,12
M00876,2023-09-22,101,1
M00876,2023-09-29,260,3
M00876,2023-10-06,129,1
M00876,2023-10-13,422,11
M00877,2024-01-21,372,10
M00877,2024-01-28,163,6
M00877,2024-02-04,181,2
M00877,2024-02-11,454,22
M00877,2024-02-18,273,7
M00877,2024-02-25,306,11
M00877,2024-03-03,456,7
M00877,2024-03-10,60,2
M00877,2024-03-17,356,7
M00877,2024-03-24,259,4
M00877,2024-03-31,193,8
M00877,2024-04-07,87,2
M00877,2024-04-14,360,5
M00877,2024-04-21,289,3
M00877,2024-04-28,351,4
M00877,2024-05-05,471,9
M00877,2024-05-12,272,4
M00877,2024-05-19,158,5
M00877,2024-05-26,450,5
M00877,2024-06-02,382,12
M00877,2024-06-09,282,9
M00877,2024-06-16,287,8
M00877,2024-06-23,340,13
M00877,2024-06-30,113,4
M00877,2024-07-07,456,11
M00877,2024-07-14,240,6
M00877,2024-07-21,204,9
M00877,2024-07-28,322,3
M00877,2024-08-04,322,6
M00877,2024-08-11,252,12
M00877,2024-08-18,41,0
M00877,2024-08-25,98,3
M00877,2024-09-01,340,11
M00877,2024-09-08,131,3
M00877,2024-09-15,364,6
M00877,2024-09-22,302,8
M00877,2024-09-29,48,1
M00877,2024-10-06,174,3
M00878,2023-12-31,197,8
M00878,2024-01-07,203,4
M00878,2024-01-14,204,2
M00878,2024-01-21,387,5
M00878,2024-01-28,93,4
M00878,2024-02-04,161,4
M00878,2024-02-11,321,9
M00878,2024-02-18,268,3
M00878,2024-02-25,280,4
M00878,2024-03-03,495,19
M00878,2024-03-10,92,1
M00878,2024-03-17,78,3
M00878,2024-03-24,498,22
M00878,2024-03-31,53,1
M00878,2024-04-07,38,1
M00878,2024-04-14,69,2
M00878,2024-04-21,395,18
M00878,2024-04-28,396,7
M00878,2024-05-05,246,4
M00878,2024-05-12,349,12
M00878,2024-05-19,151,2
M00878,2024-05-26,274,7
M00878,2024-06-02,468,7
M00878,2024-06-09,244,3
M00878,2024-06-16,401,11
M00878,2024-06-23,302,4
M00878,2024-06-30,104,4
M00878,2024-07-07,410,9
M00878,2024-07-14,437,12
M00878,2024-07-21,90,3
M00878,2024-07-28,54,2
M00878,2024-08-04,421,5
M00878,2024-08-11,325,9
M00878,2024-08-18,158,3
M00878,2024-08-25,258,6
M00878,2024-09-01,305,5
M00878,2024-09-08,398,15
M00878,2024-09-15,449,12
M00878,2024-09-22,77,2
M00878,2024-09-29,338,13
M00878,2024-10-06,127,4
M00878,2024-10-13,475,6
M00878,2024-10-20,332,3
M00878,2024-10-27,141,5
M00878,2024-11-03,68,1
M00878,2024-11-10,355,12
M00878,2024-11-17,239,11
M00878,2024-11-24,118,2
M00878,2024-12-01,395,11
M00878,2024-12-08,428,4
M00878,2024-12-15,244,3
M00878,2024-12-22,120,4
M00878,2024-12-29,385,5
M00879,2024-10-27,322,7
M00879,2024-11-03,270,9
M00879,2024-11-10,200,6
M00879,2024-11-17,368,13
M00879,2024-11-24,102,3
M00879,2024-12-01,236,8
M00879,2024-12-08,63,2
M00879,2024-12-15,365,6
M00879,2024-12-22,382,4
M00879,2024-12-29,166,5
M00880,2024-06-09,189,4
M00880,2024-06-16,98,2
M00880,2024-06-23,269,7
M00880,2024-06-30,313,7
M00880,2024-07-07,123,2
M00880,2024-07-14,61,1
M00880,2024-07-21,138,2
M00880,2024-07-28,194,3
M00880,2024-08-04,21,0
M00880,2024-08-11,145,3
M00880,2024-08-18,389,12
M00880,2024-08-25,157,4
M00880,2024-09-01,103,4
M00880,2024-09-08,202,7
M00880,2024-09-15,185,6
M00880,2024-09-22,458,6
M00880,2024-09-29,279,7
M00880,2024-10-06,425,13
M00880,2024-10-13,224,10
M00880,2024-10-20,58,2
M00880,2024-10-27,149,3
M00880,2024-11-03,201,3
M00880,2024-11-10,26,0
M00880,2024-11-17,283,7
M00881,2024-11-29,30,1
M00881,2024-12-06,302,5
M00881,2024-12-13,215,7
M00881,2024-12-20,346,14
M00881,2024-12-27,278,7
M00882,2023-11-08,267,12
M00882,2023-11-15,429,5
M00882,2023-11-22,154,3
M00882,2023-11-29,320,8
M00882,2023-12-06,193,5
M00882,2023-12-13,470,7
M00882,2023-12-20,440,21
M00882,2023-12-27,369,17
M00882,2024-01-03,449,14
M00882,2024-01-10,190,6
M00882,2024-01-17,155,4
M00882,2024-01-24,327,4
M00882,2024-01-31,269,10
M00882,2024-02-07,423,17
M00882,2024-02-14,309,4
M00882,2024-02-21,185,7
M00882,2024-02-28,484,14
M00882,2024-03-06,80,1
M00882,2024-03-13,108,4
M00882,2024-03-20,334,12
M00882,2024-03-27,470,20
M00882,2024-04-03,312,11
M00882,2024-04-10,131,6
M00882,2024-04-17,171,5
M00882,2024-04-24,56,2
M00882,2024-05-01,183,4
M00882,2024-05-08,371,15
M00882,2024-05-15,237,6
M00882,2024-05-22,168,6
M00882,2024-05-29,465,11
M00882,2024-06-05,67,2
M00882,2024-06-12,396,5
M00882,2024-06-19,128,5
M00882,2024-06-26,72,3
M00882,2024-07-03,498,14
M00882,2024-07-10,62,2
M00882,2024-07-17,314,12
M00882,2024-07-24,387,13
M00882,2024-07-31,377,15
M00882,2024-08-07,296,12
M00882,2024-08-14,28,0
M00882,2024-08-21,383,10
M00882,2024-08-28,93,2
M00882,2024-09-04,256,8
M00882,2024-09-11,125,1
M00882,2024-09-18,447,15
M00882,2024-09-25,293,4
M00882,2024-10-02,28,0
M00882,2024-10-09,67,1
M00882,2024-10-16,125,4
M00882,2024-10-23,307,7
M00882,2024-10-30,262,8
M00882,2024-11-06,447,19
M00882,2024-11-13,161,2
M00882,2024-11-20,122,5
M00882,2024-11-27,466,20
M00882,2024-12-04,356,4
M00882,2024-12-11,58,1
M00882,2024-12-18,375,4
M00882,2024-12-25,273,13
M00883,2023-01-07,144,4
M00883,2023-01-14,481,11
M00883,2023-01-21,346,12
M00883,2023-01-28,340,9
M00883,2023-02-04,435,5
M00883,2023-02-11,401,15
M00883,2023-02-18,464,11
M00883,2023-02-25,261,11
M00883,2023-03-04,37,1
M00883,2023-03-11,372,10
M00883,2023-03-18,140,4
M00883,2023-03-25,143,7
M00883,2023-04-01,88,2
M00883,2023-04-08,128,1
M00883,2023-04-15,386,15
M00883,2023-04-22,486,15
M00883,2023-04-29,350,5
M00883,2023-05-06,402,4
M00883,2023-05-13,433,8
M00883,2023-05-20,124,5
M00883,2023-05-27,288,7
M00883,2023-06-03,272,6
M00883,2023-06-10,154,7
M00883,2023-06-17,325,6
M00883,2023-06-24,299,14
M00883,2023-07-01,293,5
M00883,2023-07-08,238,9
M00883,2023-07-15,367,14
M00883,2023-07-22,348,11
M00883,2023-07-29,486,19
M00883,2023-08-05,187,2
M00883,2023-08-12,101,4
M00883,2023-08-19,171,7
M00883,2023-08-26,389,8
M00883,2023-09-02,44,0
M00883,2023-09-09,112,2
M00883,2023-09-16,207,5
M00883,2023-09-23,380,14
M00883,2023-09-30,94,3
M00883,2023-10-07,319,6
M00883,2023-10-14,289,13
M00883,2023-10-21,381,6
M00883,2023-10-28,373,13
M00883,2023-11-04,339,11
M00883,2023-11-11,261,4
M00883,2023-11-18,169,4
M00883,2023-11-25,252,5
M00883,2023-12-02,271,4
M00883,2023-12-09,250,10
M00883,2023-12-16,469,8
M00883,2023-12-23,77,1
M00883,2023-12-30,303,11
M00883,2024-01-06,322,6
M00883,2024-01-13,435,19
M00883,2024-01-20,285,9
M00883,2024-01-27,349,5
M00883,2024-02-03,253,4
M00883,2024-02-10,334,8
M00883,2024-02-17,98,3
M00883,2024-02-24,278,13
M00883,2024-03-02,148,5
M00883,2024-03-09,55,1
M00883,2024-03-16,121,2
M00883,2024-03-23,442,6
M00883,2024-03-30,159,5
M00883,2024-04-06,357,16
M00883,2024-04-13,377,15
M00883,2024-04-20,306,8
M00883,2024-04-27,223,4
M00883,2024-05-04,332,15
M00883,2024-05-11,212,8
M00883,2024-05-18,398,11
M00883,2024-05-25,66,2
M00883,2024-06-01,180,8
M00883,2024-06-08,81,3
M00883,2024-06-15,204,4
M00883,2024-06-22,223,4
M00883,2024-06-29,421,8
M00883,2024-07-06,231,3
M00883,2024-07-13,270,5
M00883,2024-07-20,37,1
M00883,2024-07-27,184,5
M00883,2024-08-03,136,4
M00883,2024-08-10,82,2
M00883,2024-08-17,431,10
M00883,2024-08-24,45,0
M00883,2024-08-31,209,7
M00883,2024-09-07,418,8
M00883,2024-09-14,262,8
M00883,2024-09-21,218,5
M00883,2024-09-28,154,4
M00883,2024-10-05,25,0
M00883,2024-10-12,116,3
M00883,2024-10-19,109,3
M00883,2024-10-26,439,15
M00883,2024-11-02,239,4
M00883,2024-11-09,136,5
M00883,2024-11-16,437,6
M00883,2024-11-23,86,4
M00883,2024-11-30,321,10
M00883,2024-12-07,235,6
M00883,2024-12-14,374,11
M00883,2024-12-21,328,10
M00883,2024-12-28,407,17
M00884,2023-01-03,26,0
M00884,2023-01-10,242,7
M00884,2023-01-17,149,4
M00884,2023-01-24,50,1
M00884,2023-01-31,151,2
M00884,2023-02-07,381,16
M00884,2023-02-14,279,7
M00884,2023-02-21,491,12
M00884,2023-02-28,309,15
M00884,2023-03-07,170,5
M00884,2023-03-14,407,14
M00884,2023-03-21,142,4
M00884,2023-03-28,457,6
M00884,2023-04-04,40,0
M00884,2023-04-11,187,5
M00884,2023-04-18,218,6
M00884,2023-04-25,38,1
M00884,2023-05-02,425,6
M00884,2023-05-09,164,6
M00884,2023-05-16,354,14
M00884,2023-05-23,189,6
M00884,2023-05-30,81,0
M00884,2023-06-06,38,0
M00884,2023-06-13,130,2
M00884,2023-06-20,449,14
M00884,2023-06-27,51,0
M00884,2023-07-04,134,3
M00884,2023-07-11,33,0
M00884,2023-07-18,45,0
M00884,2023-07-25,114,1
M00884,2023-08-01,382,5
M00884,2023-08-08,56,1
M00884,2023-08-15,53,2
M00884,2023-08-22,225,3
M00884,2023-08-29,403,6
M00884,2023-09-05,262,8
M00884,2023-09-12,293,12
M00884,2023-09-19,443,8
M00884,2023-09-26,280,3
M00884,2023-10-03,252,4
M00884,2023-10-10,242,9
M00884,2023-10-17,445,8
M00884,2023-10-24,431,14
M00884,2023-10-31,37,1
M00884,2023-11-07,386,14
M00884,2023-11-14,278,13
M00884,2023-11-21,496,19
M00884,2023-11-28,24,0
M00884,2023-12-05,214,5
M00884,2023-12-12,182,9
M00884,2023-12-19,188,9
M00884,2023-12-26,58,2
M00884,2024-01-02,432,4
M00884,2024-01-09,255,8
M00884,2024-01-16,360,10
M00884,2024-01-23,150,4
M00884,2024-01-30,69,1
M00884,2024-02-06,62,2
M00884,2024-02-13,491,5
M00884,2024-02-20,471,23
M00884,2024-02-27,71,1
M00884,2024-03-05,299,7
M00884,2024-03-12,122,2
M00884,2024-03-19,135,4
M00884,2024-03-26,433,19
M00884,2024-04-02,143,7
M00884,2024-04-09,150,1
M00884,2024-04-16,279,13
M00884,2024-04-23,295,4
M00884,2024-04-30,67,3
M00884,2024-05-07,448,5
M00884,2024-05-14,378,12
M00884,2024-05-21,96,2
M00884,2024-05-28,450,12
M00884,2024-06-04,498,15
M00884,2024-06-11,396,14
M00884,2024-06-18,227,10
M00884,2024-06-25,434,20
M00884,2024-07-02,262,6
M00884,2024-07-09,379,18
M00884,2024-07-16,496,10
M00884,2024-07-23,256,6
M00884,2024-07-30,485,16
M00884,2024-08-06,230,8
M00884,2024-08-13,76,2
M00884,2024-08-20,148,6
M00884,2024-08-27,138,4
M00884,2024-09-03,363,15
M00884,2024-09-10,148,4
M00884,2024-09-17,378,18
M00884,2024-09-24,337,10
M00884,2024-10-01,56,1
M00884,2024-10-08,269,13
M00884,2024-10-15,222,10
M00884,2024-10-22,237,4
M00884,2024-10-29,344,11
M00884,2024-11-05,276,11
M00884,2024-11-12,238,5
M00884,2024-11-19,191,9
M00884,2024-11-26,31,0
M00884,2024-12-03,472,19
M00884,2024-12-10,20,0
M00884,2024-12-17,302,8
M00884,2024-12-24,413,10
M00884,2024-12-31,44,2
M00885,2024-09-14,265,6
M00885,2024-09-21,173,8
M00885,2024-09-28,304,13
M00885,2024-10-05,62,1
M00885,2024-10-12,480,16
M00885,2024-10-19,441,6
M00885,2024-10-26,39,1
M00885,2024-11-02,32,0
M00885,2024-11-09,74,3
M00885,2024-11-16,444,20
M00885,2024-11-23,388,15
M00885,2024-11-30,115,2
M00885,2024-12-07,407,10
M00885,2024-12-14,83,1
M00885,2024-12-21,449,14
M00885,2024-12-28,385,5
M00886,2023-12-29,94,4
M00886,2024-01-05,414,6
M00886,2024-01-12,261,7
M00886,2024-01-19,371,4
M00886,2024-01-26,408,7
M00886,2024-02-02,92,3
M00886,2024-02-09,36,0
M00886,2024-02-16,142,7
M00886,2024-02-23,238,5
M00886,2024-03-01,411,10
M00886,2024-03-08,278,5
M00886,2024-03-15,225,4
M00886,2024-03-22,27,0
M00886,2024-03-29,274,11
M00886,2024-04-05,414,19
M00886,2024-04-12,255,6
M00886,2024-04-19,452,18
M00886,2024-04-26,72,3
M00886,2024-05-03,389,4
M00886,2024-05-10,328,10
M00886,2024-05-17,137,4
M00886,2024-05-24,168,3
M00886,2024-05-31,304,7
M00886,2024-06-07,52,0
M00886,2024-06-14,400,4
M00886,2024-06-21,482,13
M00886,2024-06-28,456,17
M00886,2024-07-05,496,7
M00886,2024-07-12,316,11
M00886,2024-07-19,408,10
M00886,2024-07-26,432,18
M00886,2024-08-02,140,2
M00886,2024-08-09,335,14
M00886,2024-08-16,323,6
M00886,2024-08-23,264,2
M00886,2024-08-30,124,3
M00886,2024-09-06,407,9
M00886,2024-09-13,387,18
M00886,2024-09-20,96,3
M00886,2024-09-27,270,11
M00886,2024-10-04,58,2
M00886,2024-10-11,386,5
M00886,2024-10-18,229,10
M00886,2024-10-25,252,5
M00886,2024-11-01,305,10
M00886,2024-11-08,273,10
M00886,2024-11-15,256,6
M00886,2024-11-22,34,1
M00886,2024-11-29,229,7
M00886,2024-12-06,188,8
M00886,2024-12-13,267,7
M00886,2024-12-20,56,1
M00886,2024-12-27,204,4
M00887,2024-05-22,390,14
M00887,2024-05-29,24,0
M00887,2024-06-05,113,5
M00887,2024-06-12,222,6
M00887,2024-06-19,277,7
M00887,2024-06-26,329,11
M00887,2024-07-03,60,1
M00887,2024-07-10,50,2
M00887,2024-07-17,347,17
M00887,2024-07-24,489,6
M00887,2024-07-31,296,11
M00887,2024-08-07,361,16
M00887,2024-08-14,471,7
M00887,2024-08-21,236,10
M00887,2024-08-28,306,3
M00887,2024-09-04,466,22
M00887,2024-09-11,367,8
M00887,2024-09-18,348,13
M00887,2024-09-25,184,4
M00887,2024-10-02,247,8
M00887,2024-10-09,281,11
M00887,2024-10-16,436,15
M00887,2024-10-23,240,9
M00887,2024-10-30,74,1
M00887,2024-11-06,38,1
M00887,2024-11-13,171,3
M00887,2024-11-20,348,14
M00887,2024-11-27,410,17
M00887,2024-12-04,481,15
M00887,2024-12-11,175,4
M00887,2024-12-18,140,6
M00887,2024-12-25,383,11
M00888,2023-10-01,230,8
M00888,2023-10-08,337,16
M00888,2023-10-15,216,4
M00888,2023-10-22,133,1
M00888,2023-10-29,68,1
M00888,2023-11-05,203,3
M00888,2023-11-12,231,9
M00888,2023-11-19,125,3
M00888,2023-11-26,388,13
M00888,2023-12-03,206,4
M00888,2023-12-10,44,2
M00888,2023-12-17,195,2
M00888,2023-12-24,139,5
M00888,2023-12-31,158,3
M00888,2024-01-07,221,9
M00888,2024-01-14,446,13
M00888,2024-01-21,248,11
M00888,2024-01-28,247,6
M00888,2024-02-04,143,6
M00888,2024-02-11,312,15
M00888,2024-02-18,434,6
M00888,2024-02-25,172,3
M00888,2024-03-03,131,5
M00888,2024-03-10,469,14
M00888,2024-03-17,269,3
M00888,2024-03-24,114,1
M00889,2024-05-20,310,14
M00889,2024-05-27,252,10
M00889,2024-06-03,342,5
M00889,2024-06-10,201,5
M00889,2024-06-17,153,4
M00889,2024-06-24,112,2
M00889,2024-07-01,362,9
M00889,2024-07-08,437,9
M00889,2024-07-15,482,7
M00889,2024-07-22,171,3
M00889,2024-07-29,308,6
M00889,2024-08-05,125,5
M00889,2024-08-12,162,7
M00889,2024-08-19,269,5
M00889,2024-08-26,179,2
M00889,2024-09-02,287,3
M00889,2024-09-09,114,3
M00889,2024-09-16,319,12
M00889,2024-09-23,225,9
M00889,2024-09-30,111,3
M00889,2024-10-07,496,19
M00889,2024-10-14,26,0
M00889,2024-10-21,54,0
M00889,2024-10-28,115,5
M00889,2024-11-04,329,13
M00889,2024-11-11,344,6
M00889,2024-11-18,226,9
M00889,2024-11-25,298,11
